season_id,week,guest,home,guest_starters_score,home_starters_score,type,end_type,guest_bench_score,home_bench_score,final_winner,home_advantage
2009,13,PIR,GUE,48,45,SEASON,REGULAR,\N,\N,GUEST,Y
2009,13,GT,TRO,39,45,SEASON,REGULAR,\N,\N,HOME,Y
2009,14,GAN,PIR,60,52,SEASON,REGULAR,\N,\N,GUEST,Y
2009,14,GT,CHA,46,60,SEASON,REGULAR,\N,\N,HOME,Y
2009,14,CHR,SAL,56,36,SEASON,REGULAR,\N,\N,GUEST,Y
2009,14,CA,RUD,41,38,SEASON,REGULAR,\N,\N,GUEST,Y
2009,14,GUE,TIZ,44,26,SEASON,REGULAR,\N,\N,GUEST,Y
2009,14,COL,TRO,8,50,SEASON,REGULAR,\N,\N,HOME,Y
2009,15,GUE,CHA,39,58,ROUND1,REGULAR,\N,\N,HOME,Y
2009,15,SAL,GAN,57,50,ROUND1,REGULAR,\N,\N,GUEST,Y
2009,15,CA,TRO,61,47,ROUND1,REGULAR,\N,\N,GUEST,Y
2009,15,PIR,CHR,60,41,ROUND1,REGULAR,\N,\N,GUEST,Y
2009,16,SAL,CHA,37,49,ROUND2,REGULAR,\N,\N,HOME,Y
2009,16,PIR,CA,44,47,ROUND2,REGULAR,\N,\N,HOME,Y
2009,17,CA,CHA,38,23,NOPAL_BOWL,REGULAR,\N,\N,GUEST,Y
2010,1,PIR,GT,64,60,SEASON,REGULAR,\N,\N,GUEST,Y
2010,1,GAN,CHA,25,32,SEASON,REGULAR,\N,\N,HOME,Y
2010,1,SAL,CA,30,43,SEASON,REGULAR,\N,\N,HOME,Y
2010,1,VIL,RUD,42,27,SEASON,REGULAR,\N,\N,GUEST,Y
2010,1,TIZ,COL,32,56,SEASON,REGULAR,\N,\N,HOME,Y
2010,1,GUE,TRO,45,32,SEASON,REGULAR,\N,\N,GUEST,Y
2010,2,GUE,COL,59,38,SEASON,REGULAR,\N,\N,GUEST,Y
2010,2,TRO,TIZ,45,60,SEASON,REGULAR,\N,\N,HOME,Y
2010,2,GAN,SAL,47,52,SEASON,REGULAR,\N,\N,HOME,Y
2010,2,CHA,CA,37,50,SEASON,REGULAR,\N,\N,HOME,Y
2010,2,PIR,VIL,29,54,SEASON,REGULAR,\N,\N,HOME,Y
2010,2,GT,RUD,44,48,SEASON,REGULAR,\N,\N,HOME,Y
2010,3,COL,TIZ,72,58,SEASON,REGULAR,\N,\N,GUEST,Y
2010,3,TRO,GUE,37,54,SEASON,REGULAR,\N,\N,HOME,Y
2010,3,PIR,SAL,45,37,SEASON,REGULAR,\N,\N,GUEST,Y
2010,3,GT,CA,26,50,SEASON,REGULAR,\N,\N,HOME,Y
2010,3,GAN,VIL,25,45,SEASON,REGULAR,\N,\N,HOME,Y
2010,3,CHA,RUD,59,66,SEASON,REGULAR,\N,\N,HOME,Y
2010,4,GT,PIR,36,17,SEASON,REGULAR,\N,\N,GUEST,Y
2010,4,CHA,GAN,25,60,SEASON,REGULAR,\N,\N,HOME,Y
2010,4,SAL,TIZ,33,58,SEASON,REGULAR,\N,\N,HOME,Y
2010,4,CA,COL,11,39,SEASON,REGULAR,\N,\N,HOME,Y
2010,4,VIL,GUE,26,33,SEASON,REGULAR,\N,\N,HOME,Y
2010,4,RUD,TRO,28,51,SEASON,REGULAR,\N,\N,HOME,Y
2010,5,CA,SAL,24,26,SEASON,REGULAR,\N,\N,HOME,Y
2010,5,RUD,VIL,38,75,SEASON,REGULAR,\N,\N,HOME,Y
2010,5,PIR,TIZ,41,43,SEASON,REGULAR,\N,\N,HOME,Y
2010,5,GT,COL,25,37,SEASON,REGULAR,\N,\N,HOME,Y
2010,5,GAN,GUE,39,61,SEASON,REGULAR,\N,\N,HOME,Y
2010,5,CHA,TRO,42,33,SEASON,REGULAR,\N,\N,GUEST,Y
2010,6,CHA,PIR,43,33,SEASON,REGULAR,\N,\N,GUEST,Y
2010,6,GAN,GT,45,49,SEASON,REGULAR,\N,\N,HOME,Y
2010,6,VIL,TIZ,39,45,SEASON,REGULAR,\N,\N,HOME,Y
2010,6,RUD,COL,49,52,SEASON,REGULAR,\N,\N,HOME,Y
2010,6,SAL,GUE,34,25,SEASON,REGULAR,\N,\N,GUEST,Y
2010,6,CA,TRO,42,55,SEASON,REGULAR,\N,\N,HOME,Y
2010,7,SAL,CHA,32,51,SEASON,REGULAR,\N,\N,HOME,Y
2010,7,VIL,GT,40,29,SEASON,REGULAR,\N,\N,GUEST,Y
2010,7,TIZ,RUD,73,55,SEASON,REGULAR,\N,\N,GUEST,Y
2010,7,COL,PIR,42,63,SEASON,REGULAR,\N,\N,HOME,Y
2010,7,GUE,CA,41,45,SEASON,REGULAR,\N,\N,HOME,Y
2010,7,TRO,GAN,57,39,SEASON,REGULAR,\N,\N,GUEST,Y
2010,8,PIR,GAN,33,23,SEASON,REGULAR,\N,\N,GUEST,Y
2010,8,CHA,GT,31,31,SEASON,TIE,1,1,TIE,Y
2010,8,TIZ,CA,60,29,SEASON,REGULAR,\N,\N,GUEST,Y
2010,8,COL,VIL,42,51,SEASON,REGULAR,\N,\N,HOME,Y
2010,8,GUE,RUD,28,33,SEASON,REGULAR,\N,\N,HOME,Y
2010,8,TRO,SAL,27,25,SEASON,REGULAR,\N,\N,GUEST,Y
2010,9,SAL,VIL,21,35,SEASON,REGULAR,\N,\N,HOME,Y
2010,9,RUD,CA,42,45,SEASON,REGULAR,\N,\N,HOME,Y
2010,9,TIZ,GT,36,33,SEASON,REGULAR,\N,\N,GUEST,Y
2010,9,COL,GAN,31,40,SEASON,REGULAR,\N,\N,HOME,Y
2010,9,GUE,CHA,56,29,SEASON,REGULAR,\N,\N,GUEST,Y
2010,9,TRO,PIR,47,42,SEASON,REGULAR,\N,\N,GUEST,Y
2010,10,TIZ,GUE,56,16,SEASON,REGULAR,\N,\N,GUEST,Y
2010,10,TRO,COL,42,63,SEASON,REGULAR,\N,\N,HOME,Y
2010,10,SAL,GT,42,41,SEASON,REGULAR,\N,\N,GUEST,Y
2010,10,CA,GAN,50,36,SEASON,REGULAR,\N,\N,GUEST,Y
2010,10,VIL,CHA,42,35,SEASON,REGULAR,\N,\N,GUEST,Y
2010,10,RUD,PIR,47,63,SEASON,REGULAR,\N,\N,HOME,Y
2010,11,CA,PIR,30,46,SEASON,REGULAR,\N,\N,HOME,Y
2010,11,RUD,GAN,43,45,SEASON,REGULAR,\N,\N,HOME,Y
2010,11,TIZ,CHA,57,25,SEASON,REGULAR,\N,\N,GUEST,Y
2010,11,COL,SAL,35,42,SEASON,REGULAR,\N,\N,HOME,Y
2010,11,GUE,GT,50,58,SEASON,REGULAR,\N,\N,HOME,Y
2010,11,TRO,VIL,73,54,SEASON,REGULAR,\N,\N,GUEST,Y
2010,12,PIR,CHA,65,30,SEASON,REGULAR,\N,\N,GUEST,Y
2010,12,GT,GAN,34,22,SEASON,REGULAR,\N,\N,GUEST,Y
2010,12,SAL,RUD,40,44,SEASON,REGULAR,\N,\N,HOME,Y
2010,12,CA,VIL,51,36,SEASON,REGULAR,\N,\N,GUEST,Y
2010,12,TIZ,TRO,45,46,SEASON,REGULAR,\N,\N,HOME,Y
2010,12,COL,GUE,48,22,SEASON,REGULAR,\N,\N,GUEST,Y
2010,13,RUD,SAL,31,61,SEASON,REGULAR,\N,\N,HOME,Y
2010,13,VIL,CA,32,44,SEASON,REGULAR,\N,\N,HOME,Y
2010,13,GAN,TIZ,49,37,SEASON,REGULAR,\N,\N,GUEST,Y
2010,13,CHA,COL,15,58,SEASON,REGULAR,\N,\N,HOME,Y
2010,13,PIR,GUE,47,23,SEASON,REGULAR,\N,\N,GUEST,Y
2010,13,GT,TRO,57,48,SEASON,REGULAR,\N,\N,GUEST,Y
2010,14,GAN,PIR,45,53,SEASON,REGULAR,\N,\N,HOME,Y
2010,14,GT,CHA,42,20,SEASON,REGULAR,\N,\N,GUEST,Y
2010,14,VIL,SAL,48,52,SEASON,REGULAR,\N,\N,HOME,Y
2010,14,CA,RUD,42,36,SEASON,REGULAR,\N,\N,GUEST,Y
2010,14,GUE,TIZ,24,71,SEASON,REGULAR,\N,\N,HOME,Y
2010,14,COL,TRO,41,36,SEASON,REGULAR,\N,\N,GUEST,Y
2010,15,GT,TIZ,33,52,ROUND1,REGULAR,\N,\N,HOME,Y
2010,15,VIL,COL,49,38,ROUND1,REGULAR,\N,\N,GUEST,Y
2010,15,SAL,PIR,44,49,ROUND1,REGULAR,\N,\N,HOME,Y
2010,15,TRO,CA,43,51,ROUND1,REGULAR,\N,\N,HOME,Y
2010,16,VIL,TIZ,39,47,ROUND2,REGULAR,\N,\N,HOME,Y
2010,16,PIR,CA,43,38,ROUND2,REGULAR,\N,\N,GUEST,Y
2010,17,PIR,TIZ,44,41,NOPAL_BOWL,REGULAR,\N,\N,GUEST,Y
2011,1,CHA,SAL,50,58,SEASON,REGULAR,\N,\N,HOME,Y
2011,1,GT,GUE,21,44,SEASON,REGULAR,\N,\N,HOME,Y
2011,1,RUD,TIZ,48,53,SEASON,REGULAR,\N,\N,HOME,Y
2011,1,PIR,COL,39,45,SEASON,REGULAR,\N,\N,HOME,Y
2011,1,CA,VIL,69,49,SEASON,REGULAR,\N,\N,GUEST,Y
2011,1,GAN,TRO,80,51,SEASON,REGULAR,\N,\N,GUEST,Y
2011,2,VIL,COL,61,47,SEASON,REGULAR,\N,\N,GUEST,Y
2011,2,TRO,TIZ,41,55,SEASON,REGULAR,\N,\N,HOME,Y
2011,2,SAL,GAN,36,69,SEASON,REGULAR,\N,\N,HOME,Y
2011,2,CA,CHA,43,39,SEASON,REGULAR,\N,\N,GUEST,Y
2011,2,GUE,PIR,68,56,SEASON,REGULAR,\N,\N,GUEST,Y
2011,2,RUD,GT,58,34,SEASON,REGULAR,\N,\N,GUEST,Y
2011,3,COL,TIZ,44,32,SEASON,REGULAR,\N,\N,GUEST,Y
2011,3,TRO,VIL,38,47,SEASON,REGULAR,\N,\N,HOME,Y
2011,3,SAL,PIR,30,61,SEASON,REGULAR,\N,\N,HOME,Y
2011,3,CA,GT,64,24,SEASON,REGULAR,\N,\N,GUEST,Y
2011,3,GUE,GAN,60,64,SEASON,REGULAR,\N,\N,HOME,Y
2011,3,RUD,CHA,42,47,SEASON,REGULAR,\N,\N,HOME,Y
2011,4,GT,PIR,41,42,SEASON,REGULAR,\N,\N,HOME,Y
2011,4,CHA,GAN,36,64,SEASON,REGULAR,\N,\N,HOME,Y
2011,4,TIZ,SAL,47,55,SEASON,REGULAR,\N,\N,HOME,Y
2011,4,COL,CA,42,77,SEASON,REGULAR,\N,\N,HOME,Y
2011,4,VIL,GUE,32,54,SEASON,REGULAR,\N,\N,HOME,Y
2011,4,TRO,RUD,40,48,SEASON,REGULAR,\N,\N,HOME,Y
2011,5,CA,SAL,38,34,SEASON,REGULAR,\N,\N,GUEST,Y
2011,5,RUD,GUE,34,48,SEASON,REGULAR,\N,\N,HOME,Y
2011,5,TIZ,PIR,26,54,SEASON,REGULAR,\N,\N,HOME,Y
2011,5,COL,GT,73,55,SEASON,REGULAR,\N,\N,GUEST,Y
2011,5,VIL,GAN,35,41,SEASON,REGULAR,\N,\N,HOME,Y
2011,5,TRO,CHA,33,18,SEASON,REGULAR,\N,\N,GUEST,Y
2011,6,CHA,PIR,39,28,SEASON,REGULAR,\N,\N,GUEST,Y
2011,6,GAN,GT,60,27,SEASON,REGULAR,\N,\N,GUEST,Y
2011,6,TIZ,GUE,28,39,SEASON,REGULAR,\N,\N,HOME,Y
2011,6,COL,RUD,32,48,SEASON,REGULAR,\N,\N,HOME,Y
2011,6,VIL,SAL,42,48,SEASON,REGULAR,\N,\N,HOME,Y
2011,6,TRO,CA,36,57,SEASON,REGULAR,\N,\N,HOME,Y
2011,7,RUD,SAL,36,40,SEASON,REGULAR,\N,\N,HOME,Y
2011,7,GUE,CA,51,44,SEASON,REGULAR,\N,\N,GUEST,Y
2011,7,TIZ,GAN,44,28,SEASON,REGULAR,\N,\N,GUEST,Y
2011,7,COL,CHA,41,36,SEASON,REGULAR,\N,\N,GUEST,Y
2011,7,VIL,PIR,21,47,SEASON,REGULAR,\N,\N,HOME,Y
2011,7,TRO,GT,43,17,SEASON,REGULAR,\N,\N,GUEST,Y
2011,8,PIR,GAN,52,47,SEASON,REGULAR,\N,\N,GUEST,Y
2011,8,CHA,GT,41,34,SEASON,REGULAR,\N,\N,GUEST,Y
2011,8,CA,TIZ,18,26,SEASON,REGULAR,\N,\N,HOME,Y
2011,8,GUE,COL,40,54,SEASON,REGULAR,\N,\N,HOME,Y
2011,8,RUD,VIL,38,50,SEASON,REGULAR,\N,\N,HOME,Y
2011,8,SAL,TRO,25,44,SEASON,REGULAR,\N,\N,HOME,Y
2011,9,SAL,GUE,30,62,SEASON,REGULAR,\N,\N,HOME,Y
2011,9,RUD,CA,35,41,SEASON,REGULAR,\N,\N,HOME,Y
2011,9,GT,TIZ,37,26,SEASON,REGULAR,\N,\N,GUEST,Y
2011,9,GAN,COL,49,48,SEASON,REGULAR,\N,\N,GUEST,Y
2011,9,CHA,VIL,38,60,SEASON,REGULAR,\N,\N,HOME,Y
2011,9,PIR,TRO,32,57,SEASON,REGULAR,\N,\N,HOME,Y
2011,10,GT,SAL,32,33,SEASON,REGULAR,\N,\N,HOME,Y
2011,10,GAN,CA,53,36,SEASON,REGULAR,\N,\N,GUEST,Y
2011,10,CHA,GUE,56,54,SEASON,REGULAR,\N,\N,GUEST,Y
2011,10,PIR,RUD,32,59,SEASON,REGULAR,\N,\N,HOME,Y
2011,10,VIL,TIZ,40,31,SEASON,REGULAR,\N,\N,GUEST,Y
2011,10,COL,TRO,29,48,SEASON,REGULAR,\N,\N,HOME,Y
2011,11,PIR,CA,37,34,SEASON,REGULAR,\N,\N,GUEST,Y
2011,11,GAN,RUD,47,45,SEASON,REGULAR,\N,\N,GUEST,Y
2011,11,CHA,TIZ,30,38,SEASON,REGULAR,\N,\N,HOME,Y
2011,11,SAL,COL,47,26,SEASON,REGULAR,\N,\N,GUEST,Y
2011,11,GT,VIL,30,59,SEASON,REGULAR,\N,\N,HOME,Y
2011,11,GUE,TRO,37,33,SEASON,REGULAR,\N,\N,GUEST,Y
2011,12,PIR,CHA,62,23,SEASON,REGULAR,\N,\N,GUEST,Y
2011,12,GT,GAN,20,50,SEASON,REGULAR,\N,\N,HOME,Y
2011,12,SAL,RUD,43,25,SEASON,REGULAR,\N,\N,GUEST,Y
2011,12,CA,GUE,44,38,SEASON,REGULAR,\N,\N,GUEST,Y
2011,12,TIZ,TRO,16,33,SEASON,REGULAR,\N,\N,HOME,Y
2011,12,COL,VIL,36,65,SEASON,REGULAR,\N,\N,HOME,Y
2011,13,TIZ,VIL,37,64,SEASON,REGULAR,\N,\N,HOME,Y
2011,13,TRO,COL,54,62,SEASON,REGULAR,\N,\N,HOME,Y
2011,13,SAL,CA,40,54,SEASON,REGULAR,\N,\N,HOME,Y
2011,13,GUE,RUD,38,25,SEASON,REGULAR,\N,\N,GUEST,Y
2011,13,PIR,GT,38,29,SEASON,REGULAR,\N,\N,GUEST,Y
2011,13,GAN,CHA,37,24,SEASON,REGULAR,\N,\N,GUEST,Y
2011,14,TIZ,COL,31,54,SEASON,REGULAR,\N,\N,HOME,Y
2011,14,VIL,TRO,66,47,SEASON,REGULAR,\N,\N,GUEST,Y
2011,14,GAN,PIR,56,48,SEASON,REGULAR,\N,\N,GUEST,Y
2011,14,GT,CHA,25,43,SEASON,REGULAR,\N,\N,HOME,Y
2011,14,GUE,SAL,34,45,SEASON,REGULAR,\N,\N,HOME,Y
2011,14,CA,RUD,31,61,SEASON,REGULAR,\N,\N,HOME,Y
2011,15,PIR,CA,67,37,ROUND1,REGULAR,\N,\N,GUEST,Y
2011,15,SAL,VIL,31,64,ROUND1,REGULAR,\N,\N,HOME,Y
2011,16,PIR,GAN,48,58,ROUND2,REGULAR,\N,\N,HOME,Y
2011,16,VIL,GUE,61,40,ROUND2,REGULAR,\N,\N,GUEST,Y
2011,17,VIL,GAN,61,65,NOPAL_BOWL,REGULAR,\N,\N,HOME,Y
2012,1,SAL,CHA,48,54,SEASON,REGULAR,\N,\N,HOME,Y
2012,1,GUE,GT,53,66,SEASON,REGULAR,\N,\N,HOME,Y
2012,1,TIZ,RUD,48,61,SEASON,REGULAR,\N,\N,HOME,Y
2012,1,COL,PIR,54,43,SEASON,REGULAR,\N,\N,GUEST,Y
2012,1,VIL,CA,53,42,SEASON,REGULAR,\N,\N,GUEST,Y
2012,1,TRO,GAN,56,47,SEASON,REGULAR,\N,\N,GUEST,Y
2012,2,TRO,COL,44,27,SEASON,REGULAR,\N,\N,GUEST,Y
2012,2,TIZ,VIL,47,41,SEASON,REGULAR,\N,\N,GUEST,Y
2012,2,SAL,CA,49,40,SEASON,REGULAR,\N,\N,GUEST,Y
2012,2,GAN,CHA,44,48,SEASON,REGULAR,\N,\N,HOME,Y
2012,2,GUE,RUD,46,45,SEASON,REGULAR,\N,\N,GUEST,Y
2012,2,PIR,GT,64,52,SEASON,REGULAR,\N,\N,GUEST,Y
2012,3,COL,TIZ,44,36,SEASON,REGULAR,\N,\N,GUEST,Y
2012,3,TRO,VIL,40,57,SEASON,REGULAR,\N,\N,HOME,Y
2012,3,PIR,SAL,49,65,SEASON,REGULAR,\N,\N,HOME,Y
2012,3,GT,CA,48,50,SEASON,REGULAR,\N,\N,HOME,Y
2012,3,GAN,GUE,40,60,SEASON,REGULAR,\N,\N,HOME,Y
2012,3,CHA,RUD,41,41,SEASON,BENCH,0,1,HOME,Y
2012,4,GT,PIR,57,44,SEASON,REGULAR,\N,\N,GUEST,Y
2012,4,CHA,GAN,59,46,SEASON,REGULAR,\N,\N,GUEST,Y
2012,4,SAL,TIZ,30,53,SEASON,REGULAR,\N,\N,HOME,Y
2012,4,CA,COL,70,55,SEASON,REGULAR,\N,\N,GUEST,Y
2012,4,GUE,VIL,44,51,SEASON,REGULAR,\N,\N,HOME,Y
2012,4,RUD,TRO,62,55,SEASON,REGULAR,\N,\N,GUEST,Y
2012,5,CA,SAL,53,28,SEASON,REGULAR,\N,\N,GUEST,Y
2012,5,RUD,GUE,52,56,SEASON,REGULAR,\N,\N,HOME,Y
2012,5,PIR,TIZ,50,36,SEASON,REGULAR,\N,\N,GUEST,Y
2012,5,GT,COL,44,35,SEASON,REGULAR,\N,\N,GUEST,Y
2012,5,GAN,VIL,57,76,SEASON,REGULAR,\N,\N,HOME,Y
2012,5,CHA,TRO,36,62,SEASON,REGULAR,\N,\N,HOME,Y
2012,6,CHA,PIR,39,36,SEASON,REGULAR,\N,\N,GUEST,Y
2012,6,GAN,GT,24,44,SEASON,REGULAR,\N,\N,HOME,Y
2012,6,GUE,TIZ,18,62,SEASON,REGULAR,\N,\N,HOME,Y
2012,6,RUD,COL,41,69,SEASON,REGULAR,\N,\N,HOME,Y
2012,6,SAL,VIL,63,52,SEASON,REGULAR,\N,\N,GUEST,Y
2012,6,CA,TRO,37,44,SEASON,REGULAR,\N,\N,HOME,Y
2012,7,RUD,SAL,44,41,SEASON,REGULAR,\N,\N,GUEST,Y
2012,7,GUE,CA,41,34,SEASON,REGULAR,\N,\N,GUEST,Y
2012,7,GAN,TIZ,49,40,SEASON,REGULAR,\N,\N,GUEST,Y
2012,7,CHA,COL,35,33,SEASON,REGULAR,\N,\N,GUEST,Y
2012,7,PIR,VIL,46,44,SEASON,REGULAR,\N,\N,GUEST,Y
2012,7,GT,TRO,54,45,SEASON,REGULAR,\N,\N,GUEST,Y
2012,8,PIR,GAN,42,31,SEASON,REGULAR,\N,\N,GUEST,Y
2012,8,CHA,GT,53,42,SEASON,REGULAR,\N,\N,GUEST,Y
2012,8,TIZ,CA,22,62,SEASON,REGULAR,\N,\N,HOME,Y
2012,8,COL,GUE,54,37,SEASON,REGULAR,\N,\N,GUEST,Y
2012,8,VIL,RUD,50,31,SEASON,REGULAR,\N,\N,GUEST,Y
2012,8,TRO,SAL,30,28,SEASON,REGULAR,\N,\N,GUEST,Y
2012,9,SAL,GUE,29,49,SEASON,REGULAR,\N,\N,HOME,Y
2012,9,RUD,CA,30,44,SEASON,REGULAR,\N,\N,HOME,Y
2012,9,TIZ,GT,39,65,SEASON,REGULAR,\N,\N,HOME,Y
2012,9,COL,GAN,43,62,SEASON,REGULAR,\N,\N,HOME,Y
2012,9,VIL,CHA,43,53,SEASON,REGULAR,\N,\N,HOME,Y
2012,9,TRO,PIR,50,52,SEASON,REGULAR,\N,\N,HOME,Y
2012,10,SAL,GT,39,72,SEASON,REGULAR,\N,\N,HOME,Y
2012,10,CA,GAN,28,67,SEASON,REGULAR,\N,\N,HOME,Y
2012,10,GUE,CHA,29,42,SEASON,REGULAR,\N,\N,HOME,Y
2012,10,RUD,PIR,41,47,SEASON,REGULAR,\N,\N,HOME,Y
2012,10,VIL,COL,67,50,SEASON,REGULAR,\N,\N,GUEST,Y
2012,10,TRO,TIZ,27,30,SEASON,REGULAR,\N,\N,HOME,Y
2012,11,CA,PIR,34,42,SEASON,REGULAR,\N,\N,HOME,Y
2012,11,RUD,GAN,26,41,SEASON,REGULAR,\N,\N,HOME,Y
2012,11,TIZ,CHA,18,35,SEASON,REGULAR,\N,\N,HOME,Y
2012,11,COL,SAL,50,40,SEASON,REGULAR,\N,\N,GUEST,Y
2012,11,VIL,GT,41,38,SEASON,REGULAR,\N,\N,GUEST,Y
2012,11,TRO,GUE,34,45,SEASON,REGULAR,\N,\N,HOME,Y
2012,12,VIL,TIZ,50,38,SEASON,REGULAR,\N,\N,GUEST,Y
2012,12,COL,TRO,43,56,SEASON,REGULAR,\N,\N,HOME,Y
2012,12,GAN,SAL,22,34,SEASON,REGULAR,\N,\N,HOME,Y
2012,12,CHA,CA,52,47,SEASON,REGULAR,\N,\N,GUEST,Y
2012,12,PIR,GUE,42,55,SEASON,REGULAR,\N,\N,HOME,Y
2012,12,GT,RUD,47,62,SEASON,REGULAR,\N,\N,HOME,Y
2012,13,TIZ,TRO,37,48,SEASON,REGULAR,\N,\N,HOME,Y
2012,13,COL,VIL,42,66,SEASON,REGULAR,\N,\N,HOME,Y
2012,13,SAL,RUD,36,71,SEASON,REGULAR,\N,\N,HOME,Y
2012,13,CA,GUE,27,40,SEASON,REGULAR,\N,\N,HOME,Y
2012,13,PIR,CHA,43,46,SEASON,REGULAR,\N,\N,HOME,Y
2012,13,GT,GAN,44,44,SEASON,BENCH,1,0,GUEST,Y
2012,14,TIZ,COL,70,44,SEASON,REGULAR,\N,\N,GUEST,Y
2012,14,VIL,TRO,47,35,SEASON,REGULAR,\N,\N,GUEST,Y
2012,14,GAN,PIR,49,47,SEASON,REGULAR,\N,\N,GUEST,Y
2012,14,GT,CHA,60,49,SEASON,REGULAR,\N,\N,GUEST,Y
2012,14,GUE,SAL,44,46,SEASON,REGULAR,\N,\N,HOME,Y
2012,14,CA,RUD,38,49,SEASON,REGULAR,\N,\N,HOME,Y
2012,15,PIR,GT,29,42,ROUND1,REGULAR,\N,\N,HOME,Y
2012,15,RUD,GUE,31,64,ROUND1,REGULAR,\N,\N,HOME,Y
2012,16,GT,CHA,62,43,ROUND2,REGULAR,\N,\N,GUEST,Y
2012,16,GUE,VIL,61,47,ROUND2,REGULAR,\N,\N,GUEST,Y
2012,17,GT,GUE,42,48,NOPAL_BOWL,REGULAR,\N,\N,HOME,Y
2013,1,PIR,CA,50,43,SEASON,REGULAR,\N,\N,GUEST,Y
2013,1,GAN,RUD,33,67,SEASON,REGULAR,\N,\N,HOME,Y
2013,1,CHA,TIZ,53,47,SEASON,REGULAR,\N,\N,GUEST,Y
2013,1,SAL,COL,52,82,SEASON,REGULAR,\N,\N,HOME,Y
2013,1,GT,VIL,71,64,SEASON,REGULAR,\N,\N,GUEST,Y
2013,1,GUE,TRO,54,64,SEASON,REGULAR,\N,\N,HOME,Y
2013,2,TIZ,VIL,57,55,SEASON,REGULAR,\N,\N,GUEST,Y
2013,2,TRO,COL,51,51,SEASON,BENCH,1,0,GUEST,Y
2013,2,SAL,GAN,60,40,SEASON,REGULAR,\N,\N,GUEST,Y
2013,2,CA,CHA,66,56,SEASON,REGULAR,\N,\N,GUEST,Y
2013,2,GUE,PIR,50,42,SEASON,REGULAR,\N,\N,GUEST,Y
2013,2,RUD,GT,36,52,SEASON,REGULAR,\N,\N,HOME,Y
2013,3,TIZ,COL,44,33,SEASON,REGULAR,\N,\N,GUEST,Y
2013,3,VIL,TRO,62,35,SEASON,REGULAR,\N,\N,GUEST,Y
2013,3,SAL,PIR,47,58,SEASON,REGULAR,\N,\N,HOME,Y
2013,3,CA,GT,34,52,SEASON,REGULAR,\N,\N,HOME,Y
2013,3,GUE,GAN,28,37,SEASON,REGULAR,\N,\N,HOME,Y
2013,3,RUD,CHA,50,62,SEASON,REGULAR,\N,\N,HOME,Y
2013,4,PIR,GT,65,70,SEASON,REGULAR,\N,\N,HOME,Y
2013,4,GAN,CHA,30,54,SEASON,REGULAR,\N,\N,HOME,Y
2013,4,TIZ,SAL,49,34,SEASON,REGULAR,\N,\N,GUEST,Y
2013,4,COL,CA,55,50,SEASON,REGULAR,\N,\N,GUEST,Y
2013,4,VIL,GUE,55,50,SEASON,REGULAR,\N,\N,GUEST,Y
2013,4,TRO,RUD,58,38,SEASON,REGULAR,\N,\N,GUEST,Y
2013,5,SAL,CA,22,48,SEASON,REGULAR,\N,\N,HOME,Y
2013,5,GUE,RUD,38,42,SEASON,REGULAR,\N,\N,HOME,Y
2013,5,TIZ,PIR,43,50,SEASON,REGULAR,\N,\N,HOME,Y
2013,5,COL,GT,55,63,SEASON,REGULAR,\N,\N,HOME,Y
2013,5,VIL,GAN,36,24,SEASON,REGULAR,\N,\N,GUEST,Y
2013,5,TRO,CHA,69,23,SEASON,REGULAR,\N,\N,GUEST,Y
2013,6,CHA,PIR,48,46,SEASON,REGULAR,\N,\N,GUEST,Y
2013,6,GAN,GT,39,51,SEASON,REGULAR,\N,\N,HOME,Y
2013,6,TIZ,GUE,37,30,SEASON,REGULAR,\N,\N,GUEST,Y
2013,6,COL,RUD,46,58,SEASON,REGULAR,\N,\N,HOME,Y
2013,6,VIL,SAL,51,36,SEASON,REGULAR,\N,\N,GUEST,Y
2013,6,TRO,CA,23,47,SEASON,REGULAR,\N,\N,HOME,Y
2013,7,SAL,RUD,36,67,SEASON,REGULAR,\N,\N,HOME,Y
2013,7,CA,GUE,29,33,SEASON,REGULAR,\N,\N,HOME,Y
2013,7,TIZ,GAN,59,26,SEASON,REGULAR,\N,\N,GUEST,Y
2013,7,COL,CHA,42,36,SEASON,REGULAR,\N,\N,GUEST,Y
2013,7,VIL,PIR,58,39,SEASON,REGULAR,\N,\N,GUEST,Y
2013,7,TRO,GT,35,61,SEASON,REGULAR,\N,\N,HOME,Y
2013,8,GAN,PIR,55,67,SEASON,REGULAR,\N,\N,HOME,Y
2013,8,GT,CHA,59,66,SEASON,REGULAR,\N,\N,HOME,Y
2013,8,CA,TIZ,22,11,SEASON,REGULAR,\N,\N,GUEST,Y
2013,8,GUE,COL,18,32,SEASON,REGULAR,\N,\N,HOME,Y
2013,8,RUD,VIL,58,52,SEASON,REGULAR,\N,\N,GUEST,Y
2013,8,SAL,TRO,30,57,SEASON,REGULAR,\N,\N,HOME,Y
2013,9,GUE,SAL,23,29,SEASON,REGULAR,\N,\N,HOME,Y
2013,9,CA,RUD,31,24,SEASON,REGULAR,\N,\N,GUEST,Y
2013,9,GT,TIZ,5,66,SEASON,REGULAR,\N,\N,HOME,Y
2013,9,GAN,COL,36,14,SEASON,REGULAR,\N,\N,GUEST,Y
2013,9,CHA,VIL,67,42,SEASON,REGULAR,\N,\N,GUEST,Y
2013,9,PIR,TRO,59,72,SEASON,REGULAR,\N,\N,HOME,Y
