2018,9,ARR,TIZ,35,25,SEASON,REGULAR,\N,\N,GUEST,Y
2018,9,VIL,PD,60,20,SEASON,REGULAR,\N,\N,GUEST,Y
2018,9,SKY,COL,70,29,SEASON,REGULAR,\N,\N,GUEST,Y
2018,9,TRO,CAF,38,42,SEASON,REGULAR,\N,\N,HOME,Y
2018,10,PAT,GT,38,27,SEASON,REGULAR,\N,\N,GUEST,Y
2018,10,SAL,GAN,48,34,SEASON,REGULAR,\N,\N,GUEST,Y
2018,10,BRO,CHA,56,48,SEASON,REGULAR,\N,\N,GUEST,Y
2018,10,GOA,PIR,50,49,SEASON,REGULAR,\N,\N,GUEST,Y
2018,10,TRO,VIL,52,53,SEASON,REGULAR,\N,\N,HOME,Y
2018,10,SKY,ARR,36,51,SEASON,REGULAR,\N,\N,HOME,Y
2018,10,TIZ,COL,36,27,SEASON,REGULAR,\N,\N,GUEST,Y
2018,10,CAF,PD,37,13,SEASON,REGULAR,\N,\N,GUEST,Y
2018,11,GAN,PAT,20,44,SEASON,REGULAR,\N,\N,HOME,Y
2018,11,CHA,SAL,40,32,SEASON,REGULAR,\N,\N,GUEST,Y
2018,11,PIR,BRO,60,41,SEASON,REGULAR,\N,\N,GUEST,Y
2018,11,GT,GOA,31,45,SEASON,REGULAR,\N,\N,HOME,Y
2018,11,TIZ,TRO,40,79,SEASON,REGULAR,\N,\N,HOME,Y
2018,11,PD,ARR,48,52,SEASON,REGULAR,\N,\N,HOME,Y
2018,11,COL,VIL,20,57,SEASON,REGULAR,\N,\N,HOME,Y
2018,11,CAF,SKY,26,65,SEASON,REGULAR,\N,\N,HOME,Y
2018,12,CHA,GAN,57,38,SEASON,REGULAR,\N,\N,GUEST,Y
2018,12,GT,PIR,38,48,SEASON,REGULAR,\N,\N,HOME,Y
2018,12,BRO,PAT,54,25,SEASON,REGULAR,\N,\N,GUEST,Y
2018,12,SAL,GOA,54,39,SEASON,REGULAR,\N,\N,GUEST,Y
2018,12,ARR,VIL,58,44,SEASON,REGULAR,\N,\N,GUEST,Y
2018,12,SKY,TRO,25,45,SEASON,REGULAR,\N,\N,HOME,Y
2018,12,CAF,TIZ,34,40,SEASON,REGULAR,\N,\N,HOME,Y
2018,12,PD,COL,16,33,SEASON,REGULAR,\N,\N,HOME,Y
2018,13,PIR,CHA,25,56,SEASON,REGULAR,\N,\N,HOME,Y
2018,13,GAN,GT,36,35,SEASON,REGULAR,\N,\N,GUEST,Y
2018,13,PAT,SAL,20,50,SEASON,REGULAR,\N,\N,HOME,Y
2018,13,BRO,GOA,39,42,SEASON,REGULAR,\N,\N,HOME,Y
2018,13,VIL,SKY,31,44,SEASON,REGULAR,\N,\N,HOME,Y
2018,13,TRO,ARR,36,50,SEASON,REGULAR,\N,\N,HOME,Y
2018,13,TIZ,PD,50,46,SEASON,REGULAR,\N,\N,GUEST,Y
2018,13,COL,CAF,28,26,SEASON,REGULAR,\N,\N,GUEST,Y
2018,14,GT,CHA,45,12,SEASON,REGULAR,\N,\N,GUEST,Y
2018,14,PIR,GAN,38,28,SEASON,REGULAR,\N,\N,GUEST,Y
2018,14,GOA,PAT,29,25,SEASON,REGULAR,\N,\N,GUEST,Y
2018,14,SAL,BRO,44,51,SEASON,REGULAR,\N,\N,HOME,Y
2018,14,VIL,TRO,30,47,SEASON,REGULAR,\N,\N,HOME,Y
2018,14,ARR,SKY,50,51,SEASON,REGULAR,\N,\N,HOME,Y
2018,14,COL,TIZ,33,17,SEASON,REGULAR,\N,\N,GUEST,Y
2018,14,PD,CAF,28,34,SEASON,REGULAR,\N,\N,HOME,Y
2018,15,SKY,CAF,31,44,DIVISIONAL,REGULAR,\N,\N,HOME,Y
2018,15,ARR,TRO,21,50,DIVISIONAL,REGULAR,\N,\N,HOME,Y
2018,15,PIR,SAL,45,48,DIVISIONAL,REGULAR,\N,\N,HOME,Y
2018,15,GOA,CHA,37,27,DIVISIONAL,REGULAR,\N,\N,GUEST,Y
2018,16,TRO,CAF,44,22,CONFERENCE_FINAL,REGULAR,\N,\N,GUEST,Y
2018,16,GOA,SAL,34,51,CONFERENCE_FINAL,REGULAR,\N,\N,HOME,Y
2018,17,SAL,TRO,29,51,NOPAL_BOWL,REGULAR,\N,\N,HOME,N
