2023,1,ARR,TRO,31,37,SEASON,REGULAR,\N,\N,HOME,Y
2023,1,COL,SKY,54,45,SEASON,REGULAR,\N,\N,GUEST,Y
2023,1,BRO,PIR,17,43,SEASON,REGULAR,\N,\N,HOME,Y
2023,1,CHA,PAT,36,47,SEASON,REGULAR,\N,\N,HOME,Y
2023,1,SAL,GT,35,37,SEASON,REGULAR,\N,\N,HOME,Y
2023,1,TIZ,GUE,30,46,SEASON,REGULAR,\N,\N,HOME,Y
2023,1,GAN,VIL,41,33,SEASON,REGULAR,\N,\N,GUEST,Y
2023,1,HAM,GOA,21,46,SEASON,REGULAR,\N,\N,HOME,Y
2023,2,GOA,BRO,31,30,SEASON,REGULAR,\N,\N,GUEST,Y
2023,2,TIZ,SKY,29,27,SEASON,REGULAR,\N,\N,GUEST,Y
2023,2,SAL,CHA,35,46,SEASON,REGULAR,\N,\N,HOME,Y
2023,2,ARR,HAM,53,47,SEASON,REGULAR,\N,\N,GUEST,Y
2023,2,GUE,PIR,38,38,SEASON,TIE,\N,\N,TIE,Y
2023,2,GAN,TRO,42,31,SEASON,REGULAR,\N,\N,GUEST,Y
2023,2,VIL,GT,61,42,SEASON,REGULAR,\N,\N,GUEST,Y
2023,2,COL,PAT,48,40,SEASON,REGULAR,\N,\N,GUEST,Y
2023,3,GT,PIR,53,45,SEASON,REGULAR,\N,\N,GUEST,Y
2023,3,CHA,GAN,36,24,SEASON,REGULAR,\N,\N,GUEST,Y
2023,3,VIL,ARR,42,64,SEASON,REGULAR,\N,\N,HOME,Y
2023,3,TRO,GUE,38,41,SEASON,REGULAR,\N,\N,HOME,Y
2023,3,PAT,HAM,49,26,SEASON,REGULAR,\N,\N,GUEST,Y
2023,3,GOA,TIZ,44,34,SEASON,REGULAR,\N,\N,GUEST,Y
2023,3,COL,BRO,33,37,SEASON,REGULAR,\N,\N,HOME,Y
2023,3,SKY,SAL,38,27,SEASON,REGULAR,\N,\N,GUEST,Y
2023,4,GAN,GT,71,35,SEASON,REGULAR,\N,\N,GUEST,Y
2023,4,GOA,PAT,41,14,SEASON,REGULAR,\N,\N,GUEST,Y
2023,4,PIR,SAL,39,24,SEASON,REGULAR,\N,\N,GUEST,Y
2023,4,VIL,TIZ,44,20,SEASON,REGULAR,\N,\N,GUEST,Y
2023,4,COL,ARR,45,47,SEASON,REGULAR,\N,\N,HOME,Y
2023,4,GUE,HAM,52,46,SEASON,REGULAR,\N,\N,GUEST,Y
2023,4,TRO,CHA,46,37,SEASON,REGULAR,\N,\N,GUEST,Y
2023,4,BRO,SKY,39,22,SEASON,REGULAR,\N,\N,GUEST,Y
2023,5,BRO,GOA,39,47,SEASON,REGULAR,\N,\N,HOME,Y
2023,5,HAM,COL,16,66,SEASON,REGULAR,\N,\N,HOME,Y
2023,5,PAT,PIR,19,34,SEASON,REGULAR,\N,\N,HOME,Y
2023,5,GAN,SAL,45,19,SEASON,REGULAR,\N,\N,GUEST,Y
2023,5,SKY,VIL,24,34,SEASON,REGULAR,\N,\N,HOME,Y
2023,5,TIZ,ARR,44,32,SEASON,REGULAR,\N,\N,GUEST,Y
2023,5,CHA,GUE,29,49,SEASON,REGULAR,\N,\N,HOME,Y
2023,5,TRO,GT,49,31,SEASON,REGULAR,\N,\N,GUEST,Y
2023,6,BRO,SAL,37,17,SEASON,REGULAR,\N,\N,GUEST,Y
2023,6,SKY,TIZ,24,36,SEASON,REGULAR,\N,\N,HOME,Y
2023,6,PAT,GAN,11,30,SEASON,REGULAR,\N,\N,HOME,Y
2023,6,HAM,TRO,47,46,SEASON,REGULAR,\N,\N,GUEST,Y
2023,6,GOA,GT,33,30,SEASON,REGULAR,\N,\N,GUEST,Y
2023,6,COL,GUE,43,32,SEASON,REGULAR,\N,\N,GUEST,Y
2023,6,PIR,VIL,34,43,SEASON,REGULAR,\N,\N,HOME,Y
2023,6,CHA,ARR,23,38,SEASON,REGULAR,\N,\N,HOME,Y
2023,7,GAN,CHA,37,7,SEASON,REGULAR,\N,\N,GUEST,Y
2023,7,PIR,GT,37,44,SEASON,REGULAR,\N,\N,HOME,Y
2023,7,SAL,GOA,11,34,SEASON,REGULAR,\N,\N,HOME,Y
2023,7,PAT,BRO,5,55,SEASON,REGULAR,\N,\N,HOME,Y
