2019,1,SKY,PIR,50,33,SEASON,REGULAR,\N,\N,GUEST,Y
2019,1,VIL,CHA,72,30,SEASON,REGULAR,\N,\N,GUEST,Y
2019,1,TRO,GT,43,37,SEASON,REGULAR,\N,\N,GUEST,Y
2019,1,ARR,GAN,42,47,SEASON,REGULAR,\N,\N,HOME,Y
2019,1,TIZ,PAT,47,66,SEASON,REGULAR,\N,\N,HOME,Y
2019,1,PD,SAL,55,42,SEASON,REGULAR,\N,\N,GUEST,Y
2019,1,COL,BRO,50,39,SEASON,REGULAR,\N,\N,GUEST,Y
2019,1,CAF,GOA,42,53,SEASON,REGULAR,\N,\N,HOME,Y
2019,2,PAT,PIR,33,34,SEASON,REGULAR,\N,\N,HOME,Y
2019,2,SAL,GT,29,36,SEASON,REGULAR,\N,\N,HOME,Y
2019,2,BRO,GAN,49,41,SEASON,REGULAR,\N,\N,GUEST,Y
2019,2,GOA,CHA,51,69,SEASON,REGULAR,\N,\N,HOME,Y
2019,2,TIZ,SKY,40,42,SEASON,REGULAR,\N,\N,HOME,Y
2019,2,PD,TRO,43,35,SEASON,REGULAR,\N,\N,GUEST,Y
2019,2,COL,ARR,39,54,SEASON,REGULAR,\N,\N,HOME,Y
2019,2,CAF,VIL,49,42,SEASON,REGULAR,\N,\N,GUEST,Y
2019,3,PIR,VIL,40,76,SEASON,REGULAR,\N,\N,HOME,Y
2019,3,GT,SKY,29,39,SEASON,REGULAR,\N,\N,HOME,Y
2019,3,GAN,TRO,32,38,SEASON,REGULAR,\N,\N,HOME,Y
2019,3,CHA,ARR,51,52,SEASON,REGULAR,\N,\N,HOME,Y
2019,3,SAL,TIZ,44,39,SEASON,REGULAR,\N,\N,GUEST,Y
2019,3,BRO,PD,55,53,SEASON,REGULAR,\N,\N,GUEST,Y
2019,3,GOA,COL,50,50,SEASON,BENCH,44,14,GUEST,Y
2019,3,PAT,CAF,49,50,SEASON,REGULAR,\N,\N,HOME,Y
2019,4,GAN,CHA,29,68,SEASON,REGULAR,\N,\N,HOME,Y
2019,4,GT,PIR,25,18,SEASON,REGULAR,\N,\N,GUEST,Y
2019,4,GOA,PAT,34,41,SEASON,REGULAR,\N,\N,HOME,Y
2019,4,BRO,SAL,33,38,SEASON,REGULAR,\N,\N,HOME,Y
2019,4,VIL,ARR,47,29,SEASON,REGULAR,\N,\N,GUEST,Y
2019,4,TRO,SKY,42,30,SEASON,REGULAR,\N,\N,GUEST,Y
2019,4,TIZ,CAF,44,52,SEASON,REGULAR,\N,\N,HOME,Y
2019,4,COL,PD,46,35,SEASON,REGULAR,\N,\N,GUEST,Y
2019,5,CHA,PAT,27,38,SEASON,REGULAR,\N,\N,HOME,Y
2019,5,PIR,SAL,40,37,SEASON,REGULAR,\N,\N,GUEST,Y
2019,5,GT,BRO,44,59,SEASON,REGULAR,\N,\N,HOME,Y
2019,5,GAN,GOA,39,38,SEASON,REGULAR,\N,\N,GUEST,Y
2019,5,VIL,TIZ,47,57,SEASON,REGULAR,\N,\N,HOME,Y
2019,5,SKY,PD,35,34,SEASON,REGULAR,\N,\N,GUEST,Y
2019,5,TRO,COL,23,44,SEASON,REGULAR,\N,\N,HOME,Y
2019,5,ARR,CAF,50,55,SEASON,REGULAR,\N,\N,HOME,Y
2019,6,GAN,VIL,51,41,SEASON,REGULAR,\N,\N,GUEST,Y
2019,6,CHA,SKY,44,52,SEASON,REGULAR,\N,\N,HOME,Y
2019,6,PIR,TRO,28,31,SEASON,REGULAR,\N,\N,HOME,Y
