2022,9,TIZ,SKY,22,33,SEASON,REGULAR,\N,\N,HOME,Y
2022,9,GAN,BRO,44,18,SEASON,REGULAR,\N,\N,GUEST,Y
2022,9,GT,GOA,22,45,SEASON,REGULAR,\N,\N,HOME,Y
2022,9,HAM,PIR,28,34,SEASON,REGULAR,\N,\N,HOME,Y
2022,9,COL,CHA,38,40,SEASON,REGULAR,\N,\N,HOME,Y
2022,10,CHA,PIR,40,47,SEASON,REGULAR,\N,\N,HOME,Y
2022,10,SAL,PAT,37,39,SEASON,REGULAR,\N,\N,HOME,Y
2022,10,GOA,GAN,31,41,SEASON,REGULAR,\N,\N,HOME,Y
2022,10,TRO,SKY,35,25,SEASON,REGULAR,\N,\N,GUEST,Y
2022,10,ARR,TIZ,32,43,SEASON,REGULAR,\N,\N,HOME,Y
2022,10,HAM,GUE,24,25,SEASON,REGULAR,\N,\N,HOME,Y
2022,10,COL,GT,27,20,SEASON,REGULAR,\N,\N,GUEST,Y
2022,10,VIL,BRO,41,21,SEASON,REGULAR,\N,\N,GUEST,Y
2022,11,GAN,CHA,37,29,SEASON,REGULAR,\N,\N,GUEST,Y
2022,11,HAM,TIZ,16,32,SEASON,REGULAR,\N,\N,HOME,Y
2022,11,PIR,BRO,51,21,SEASON,REGULAR,\N,\N,GUEST,Y
2022,11,COL,TRO,42,24,SEASON,REGULAR,\N,\N,GUEST,Y
2022,11,GT,SKY,26,26,SEASON,BENCH,14,19,HOME,Y
2022,11,PAT,ARR,27,33,SEASON,REGULAR,\N,\N,HOME,Y
2022,11,GOA,VIL,38,57,SEASON,REGULAR,\N,\N,HOME,Y
2022,11,GUE,SAL,42,45,SEASON,REGULAR,\N,\N,HOME,Y
2022,12,TRO,VIL,30,69,SEASON,REGULAR,\N,\N,HOME,Y
2022,12,HAM,COL,48,39,SEASON,REGULAR,\N,\N,GUEST,Y
2022,12,SAL,GAN,35,42,SEASON,REGULAR,\N,\N,HOME,Y
2022,12,PAT,CHA,43,44,SEASON,REGULAR,\N,\N,HOME,Y
2022,12,BRO,GT,15,28,SEASON,REGULAR,\N,\N,HOME,Y
2022,12,SKY,ARR,20,49,SEASON,REGULAR,\N,\N,HOME,Y
2022,12,PIR,TIZ,51,41,SEASON,REGULAR,\N,\N,GUEST,Y
2022,12,GUE,GOA,26,22,SEASON,REGULAR,\N,\N,GUEST,Y
2022,13,GT,GAN,30,35,SEASON,REGULAR,\N,\N,HOME,Y
2022,13,PIR,CHA,48,36,SEASON,REGULAR,\N,\N,GUEST,Y
2022,13,GOA,PAT,37,50,SEASON,REGULAR,\N,\N,HOME,Y
2022,13,SAL,BRO,42,22,SEASON,REGULAR,\N,\N,GUEST,Y
2022,13,GUE,VIL,49,54,SEASON,REGULAR,\N,\N,HOME,Y
2022,13,TRO,ARR,41,39,SEASON,REGULAR,\N,\N,GUEST,Y
2022,13,SKY,COL,12,35,SEASON,REGULAR,\N,\N,HOME,Y
2022,13,TIZ,HAM,50,23,SEASON,REGULAR,\N,\N,GUEST,Y
2022,14,GAN,PIR,44,31,SEASON,REGULAR,\N,\N,GUEST,Y
2022,14,CHA,GT,23,40,SEASON,REGULAR,\N,\N,HOME,Y
2022,14,BRO,PAT,21,49,SEASON,REGULAR,\N,\N,HOME,Y
2022,14,GOA,SAL,14,57,SEASON,REGULAR,\N,\N,HOME,Y
2022,14,VIL,TRO,49,31,SEASON,REGULAR,\N,\N,GUEST,Y
2022,14,ARR,GUE,36,48,SEASON,REGULAR,\N,\N,HOME,Y
2022,14,COL,TIZ,29,19,SEASON,REGULAR,\N,\N,GUEST,Y
2022,14,HAM,SKY,10,37,SEASON,REGULAR,\N,\N,HOME,Y
2022,15,GT,CHA,28,35,WILDCARD,REGULAR,\N,\N,HOME,Y
2022,15,COL,ARR,42,34,WILDCARD,REGULAR,\N,\N,GUEST,Y
2022,16,CHA,GUE,30,40,DIVISIONAL,REGULAR,\N,\N,HOME,Y
2022,16,PIR,PAT,20,45,DIVISIONAL,REGULAR,\N,\N,HOME,Y
2022,16,TRO,TIZ,37,37,DIVISIONAL,BENCH,29,8,GUEST,Y
2022,16,COL,VIL,44,41,DIVISIONAL,REGULAR,\N,\N,GUEST,Y
2022,17,PAT,GAN,23,38,CONFERENCE_FINAL,REGULAR,\N,\N,HOME,Y
2022,17,COL,TRO,34,48,CONFERENCE_FINAL,REGULAR,\N,\N,HOME,Y
2022,18,TRO,GAN,35,32,NOPAL_BOWL,REGULAR,\N,\N,GUEST,N
